4000
 Timestep     0 box length   10.0       10.0       57.1
  -5.00000000      -5.00000000      -28.5000000               1
  -4.50000000      -5.00000000      -25.6499996               2
  -4.50000000      -4.50000000      -28.5000000               3
  -5.00000000      -4.50000000      -25.6499996               4
  -5.00000000      -4.00000000      -28.5000000               5
  -4.50000000      -4.00000000      -25.6499996               6
  -4.50000000      -3.50000000      -28.5000000               7
  -5.00000000      -3.50000000      -25.6499996               8
  -5.00000000      -3.00000000      -28.5000000               9
  -4.50000000      -3.00000000      -25.6499996              10
  -4.50000000      -2.50000000      -28.5000000              11
  -5.00000000      -2.50000000      -25.6499996              12
  -5.00000000      -1.99999988      -28.5000000              13
  -4.50000000      -1.99999988      -25.6499996              14
  -4.50000000      -1.49999976      -28.5000000              15
  -5.00000000      -1.49999976      -25.6499996              16
  -5.00000000     -0.999999940      -28.5000000              17
  -4.50000000     -0.999999940      -25.6499996              18
  -4.50000000     -0.499999821      -28.5000000              19
  -5.00000000     -0.499999821      -25.6499996              20
  -5.00000000       0.00000000      -28.5000000              21
  -4.50000000       0.00000000      -25.6499996              22
  -4.50000000      0.500000119      -28.5000000              23
  -5.00000000      0.500000119      -25.6499996              24
  -5.00000000       1.00000024      -28.5000000              25
  -4.50000000       1.00000024      -25.6499996              26
  -4.50000000       1.50000036      -28.5000000              27
  -5.00000000       1.50000036      -25.6499996              28
  -5.00000000       1.99999988      -28.5000000              29
  -4.50000000       1.99999988      -25.6499996              30
  -4.50000000       2.50000000      -28.5000000              31
  -5.00000000       2.50000000      -25.6499996              32
  -5.00000000       3.00000000      -28.5000000              33
  -4.50000000       3.00000000      -25.6499996              34
  -4.50000000       3.50000024      -28.5000000              35
  -5.00000000       3.50000024      -25.6499996              36
  -5.00000000       4.00000048      -28.5000000              37
  -4.50000000       4.00000048      -25.6499996              38
  -4.50000000       4.50000048      -28.5000000              39
  -5.00000000       4.50000048      -25.6499996              40
  -4.00000000      -5.00000000      -28.5000000              41
  -3.50000000      -5.00000000      -25.6499996              42
